DistributorId,DistributorRegistrationDate
58356626,2020-02-04T16:43:26.150Z
58356746,2020-02-04T14:28:19.940Z
58356912,2020-02-04T14:16:01.880Z
58358933,2020-02-04T12:18:37.993Z
58359182,2020-02-04T18:08:11.697Z
58361012,2020-02-04T04:22:18.333Z
58362514,2020-02-04T14:55:10.200Z
58364867,2020-02-04T14:50:47.203Z
58364987,2020-02-04T13:40:59.807Z
58365070,2020-02-04T08:11:41.757Z
58366713,2020-02-04T13:33:59.593Z
58366796,2020-02-04T13:44:08.487Z
58368734,2020-02-04T15:01:12.570Z
58368863,2020-02-04T06:32:04.883Z
58369066,2020-02-04T10:21:15.487Z
58370153,2020-02-04T00:18:26.207Z
58370755,2020-02-04T09:59:17.127Z
58372896,2020-02-04T15:54:19.193Z
58374419,2020-02-04T05:45:18.790Z
58374622,2020-02-04T14:21:20.023Z
58374668,2020-02-04T16:53:10.323Z
58378415,2020-02-04T13:27:05.250Z
58380722,2020-02-04T07:51:10.700Z
58382660,2020-02-04T13:19:36.147Z
58384340,2020-02-04T10:45:49.060Z
58384386,2020-02-04T13:51:44.237Z
58384469,2020-02-04T14:05:55.223Z
58386361,2020-02-04T12:22:15.060Z
58390440,2020-02-04T04:41:12.383Z
58392295,2020-02-04T13:14:03.700Z
58392332,2020-02-04T10:20:59.060Z
58396208,2020-02-04T13:49:59.877Z
58398183,2020-02-04T08:48:15.890Z
58402013,2020-02-04T13:58:36.930Z
58404486,2020-02-04T13:47:14.513Z
58404818,2020-02-04T15:43:17.750Z
58406212,2020-02-04T14:20:19.847Z
58408233,2020-02-04T07:19:10.570Z
58410872,2020-02-04T16:35:02.063Z
58411063,2020-02-04T12:58:30.740Z
58414084,2020-02-04T13:40:36.920Z
58414370,2020-02-04T17:15:23.140Z
58418034,2020-02-04T15:53:40.290Z
58424088,2020-02-04T11:47:01.577Z
58428213,2020-02-04T06:55:36.710Z
58429856,2020-02-04T17:13:43.227Z
58432246,2020-02-04T14:24:44.200Z
58434184,2020-02-04T18:08:41.563Z
58441964,2020-02-04T17:02:05.223Z
58444151,2020-02-04T12:51:19.730Z
58447649,2020-02-04T17:33:03.627Z
58447898,2020-02-04T15:18:27.247Z
58457616,2020-02-04T11:22:44.967Z
58458529,2020-02-04T17:47:49.717Z
58459720,2020-02-04T14:47:40.893Z
58466983,2020-02-04T07:09:40.593Z
58471625,2020-02-04T04:51:54.290Z
58477181,2020-02-04T16:00:16.527Z
58477799,2020-02-04T07:33:53.637Z
58489418,2020-02-04T08:04:16.253Z
58489538,2020-02-04T13:02:07.010Z
58499422,2020-02-04T15:47:25.550Z
58503169,2020-02-04T15:32:17.260Z
58515074,2020-02-04T13:32:16.073Z
58529120,2020-02-04T05:47:23.097Z
58532950,2020-02-04T16:38:18.970Z
58564232,2020-02-04T17:29:58.070Z
58568499,2020-02-04T15:34:18.947Z
58572532,2020-02-04T17:11:19.970Z
58600306,2020-02-04T16:22:28.463Z
58605351,2020-02-04T15:59:57.970Z
58608560,2020-02-04T17:01:04.513Z
58624941,2020-02-04T16:38:42.373Z
58629907,2020-02-04T04:19:51.727Z
58630710,2020-02-04T17:20:07.673Z
58630864,2020-02-04T06:15:52.763Z
58649019,2020-02-04T15:49:08.153Z
58652413,2020-02-04T11:32:42.550Z
58667092,2020-02-04T17:10:38.797Z
58677864,2020-02-04T14:45:21.337Z
58684730,2020-02-04T16:53:33.247Z
58690142,2020-02-04T16:30:39.340Z
58692660,2020-02-04T15:30:31.967Z
58699313,2020-02-04T16:46:28.507Z
58708847,2020-02-04T13:42:45.840Z
58719091,2020-02-04T05:55:56.180Z
58769834,2020-02-04T13:47:13.400Z
58786274,2020-02-04T00:30:15.427Z
58836084,2020-02-04T04:41:58.083Z
58867184,2020-02-04T12:48:07.907Z
58889728,2020-02-04T07:39:26.800Z
59000882,2020-02-04T05:13:34.527Z
59001014,2020-02-04T04:08:43.490Z
59001015,2020-02-04T05:07:52.507Z
59010059,2020-02-03T19:06:48.653Z
59031079,2020-02-04T08:12:40.073Z
59036175,2020-02-04T07:59:18.240Z
59048412,2020-02-04T09:53:54.767Z
59049999,2020-02-04T14:04:05.840Z
59068197,2020-02-04T10:02:26.790Z
59076965,2020-02-04T09:45:26.620Z
59079106,2020-02-04T06:04:02.507Z
59079177,2020-02-04T11:21:28.350Z
59096189,2020-02-04T07:06:54.217Z
59133776,2020-02-04T06:47:54.807Z
59177949,2020-02-04T10:58:56.907Z
59194004,2020-02-04T14:14:25.247Z
59267788,2020-02-04T15:59:40.680Z
59292097,2020-02-04T02:36:32.670Z
59300643,2020-02-04T06:47:40.647Z
59306431,2020-02-04T08:30:36.363Z
59329091,2020-02-04T09:29:15.483Z
59352273,2020-02-04T06:42:15.180Z
59369682,2020-02-04T15:57:11.670Z
59390907,2020-02-04T14:19:43.537Z
59393824,2020-02-04T14:46:45.410Z
59415011,2020-02-04T06:02:39.980Z
59415012,2020-02-04T06:07:41.120Z
59426456,2020-02-04T04:13:22.063Z
59436551,2020-02-04T02:41:50.987Z
59446353,2020-02-04T12:19:56.817Z
59458890,2020-02-04T09:43:11.203Z
59468787,2020-02-04T15:49:13.113Z
59472055,2020-02-04T04:27:08.920Z
59476400,2020-02-04T07:00:38.410Z
59493409,2020-02-04T02:37:45.750Z
59498919,2020-02-04T09:22:46.403Z
59505783,2020-02-04T05:30:58.497Z
59515221,2020-02-04T05:54:13.477Z
59521306,2020-02-04T13:54:16.547Z
59527824,2020-02-04T06:00:20.833Z
59533617,2020-02-04T08:56:40.350Z
59535821,2020-02-04T14:02:16.677Z
59556924,2020-02-04T00:33:20.050Z
59557943,2020-02-04T13:45:05.447Z
59575286,2020-02-04T04:01:40.193Z
59582454,2020-02-04T10:23:52.173Z
59588027,2020-02-04T05:52:16.903Z
59588069,2020-02-04T00:15:43.743Z
59590944,2020-02-04T05:34:24.563Z
59605007,2020-02-04T09:33:28.983Z
59623649,2020-02-04T09:51:53.320Z
59696699,2020-02-04T07:52:07.933Z
60004308,2020-02-04T14:22:17.810Z
60004309,2020-02-04T14:31:06.820Z
60004310,2020-02-04T14:35:33.377Z
60071969,2020-02-04T11:27:09.867Z
60120298,2020-02-04T08:57:59.143Z
60120300,2020-02-04T08:46:11.063Z
60350678,2020-02-04T11:21:19.277Z
60361941,2020-02-04T14:08:22.730Z
60410848,2020-02-04T10:46:50.063Z
60424190,2020-02-04T10:18:09.033Z
60531475,2020-02-04T08:22:57.497Z
60531560,2020-02-04T11:08:10.400Z
60557678,2020-02-04T05:56:50.223Z
60557679,2020-02-04T07:47:53.020Z
60658980,2020-02-04T04:31:51.140Z
60716399,2020-02-04T16:12:54.703Z
60723986,2020-02-04T10:13:07.100Z
60788393,2020-02-04T11:39:00.230Z
60791083,2020-02-04T14:49:00.620Z
60798344,2020-02-04T15:01:15.223Z
60906623,2020-02-04T16:58:31.280Z
60908050,2020-02-04T04:27:00.083Z
60951433,2020-02-04T16:44:48.683Z
61110679,2020-02-04T18:10:56.023Z
61113244,2020-02-04T13:25:14.640Z
61116262,2020-02-04T08:20:02.350Z
61154786,2020-02-04T05:24:59.970Z
61197250,2020-02-04T10:04:46.650Z
61262185,2020-02-04T10:18:18.740Z
61262186,2020-02-04T10:23:32.670Z
61262187,2020-02-04T10:29:15.297Z
61338424,2020-02-04T12:52:19.633Z
61448619,2020-02-04T15:36:18.570Z
61475177,2020-02-04T17:12:22.463Z
61475179,2020-02-04T11:23:17.720Z
61475180,2020-02-04T10:37:42.223Z
61475185,2020-02-04T10:12:30.353Z
61475189,2020-02-04T07:18:15.980Z
61570345,2020-02-04T07:00:55.927Z
61768113,2020-02-04T07:58:57.133Z
61858007,2020-02-04T08:55:16.723Z
61858013,2020-02-04T09:09:19.060Z
61929669,2020-02-04T07:02:29.800Z
61963339,2020-02-04T15:15:31.967Z
62020372,2020-02-04T10:24:40.227Z
62026634,2020-02-04T03:09:47.220Z
62068777,2020-02-04T13:04:19.810Z
62070144,2020-02-04T09:39:20.640Z
62094494,2020-02-04T09:52:56.880Z
62170292,2020-02-04T14:50:08.133Z
62280639,2020-02-04T06:41:46.483Z
62357275,2020-02-04T10:53:54.850Z
62384315,2020-02-04T15:30:35.690Z
62396331,2020-02-04T10:29:52.243Z
62525494,2020-02-04T03:37:11.637Z
62557899,2020-02-04T10:32:36.440Z
62605319,2020-02-04T17:06:52.653Z
62607378,2020-02-04T06:18:08.597Z
62610971,2020-02-04T08:55:35.210Z
62615757,2020-02-04T15:43:14.090Z
62645454,2020-02-04T11:50:25.330Z
62752809,2020-02-04T05:48:26.060Z
62752810,2020-02-04T12:16:30.880Z
62811117,2020-02-04T16:25:26.980Z
62825282,2020-02-04T07:32:48.847Z
62825283,2020-02-04T07:35:06.230Z
62835885,2020-02-04T11:40:56.757Z
62874137,2020-02-04T08:03:28.787Z
62879297,2020-02-04T11:16:01.867Z
63000449,2020-02-04T07:55:12.367Z
63000833,2020-02-04T07:15:36.593Z
63003079,2020-02-04T09:19:51.733Z
63004075,2020-02-04T05:46:52.823Z
63004381,2020-02-04T13:41:38.383Z
63005394,2020-02-04T16:30:12.450Z
63011209,2020-02-04T09:46:22.593Z
63011248,2020-02-04T12:43:56.097Z
63011955,2020-02-04T14:06:06.623Z
63014267,2020-02-04T09:27:18.373Z
63015032,2020-02-04T07:41:29.470Z
63015816,2020-02-04T10:11:03.440Z
63022977,2020-02-04T13:57:22.503Z
63025795,2020-02-04T10:33:40.547Z
63027162,2020-02-04T07:11:44.493Z
63032801,2020-02-04T12:58:37.577Z
63034943,2020-02-04T16:59:45.813Z
63037740,2020-02-04T12:30:09.063Z
63043120,2020-02-04T03:36:53.697Z
63043146,2020-02-04T13:50:31.337Z
63048841,2020-02-04T03:08:15.640Z
63051841,2020-02-04T08:05:18.050Z
63053113,2020-02-04T11:42:00.847Z
63053610,2020-02-04T17:26:39.220Z
63053760,2020-02-04T01:47:38.963Z
63054024,2020-02-04T04:07:52.007Z
63056368,2020-02-04T10:54:00.277Z
63059119,2020-02-04T09:07:48.120Z
63061933,2020-02-04T06:38:47.763Z
63077886,2020-02-04T17:25:04.043Z
63138845,2020-02-04T13:51:08.807Z
63246780,2020-02-04T12:27:39.910Z
63308608,2020-02-04T11:58:54.157Z
63314123,2020-02-04T07:26:11.817Z
63361959,2020-02-04T07:55:23.910Z
63363032,2020-02-04T05:21:13.280Z
63413247,2020-02-04T17:35:41.517Z
63413248,2020-02-04T17:54:45.073Z
63472188,2020-02-04T05:39:20.913Z
63514829,2020-02-04T13:17:05.737Z
63519142,2020-02-04T07:39:40.820Z
63520398,2020-02-04T04:36:28.647Z
63529704,2020-02-04T06:47:15.317Z
63539495,2020-02-04T07:51:22.027Z
63542421,2020-02-04T16:28:03.380Z
63595794,2020-02-04T04:19:41.107Z
63605948,2020-02-04T14:08:39.113Z
63606275,2020-02-04T13:47:24.377Z
63615532,2020-02-04T07:51:52.077Z
63628927,2020-02-04T12:57:39.643Z
63634260,2020-02-04T16:57:26.950Z
63635020,2020-02-04T07:32:06.367Z
63639014,2020-02-04T15:35:39.023Z
63656522,2020-02-04T16:47:11.003Z
63721930,2020-02-04T14:53:01.557Z
63788432,2020-02-04T13:46:57.397Z
63827410,2020-02-04T05:19:45.983Z
63861440,2020-02-04T13:28:24.263Z
63880678,2020-02-04T11:57:49.007Z
63891793,2020-02-04T13:09:00.380Z
63909820,2020-02-04T16:08:51.560Z
63914199,2020-02-04T06:49:25.073Z
63927888,2020-02-04T11:16:24.137Z
63931293,2020-02-04T13:16:45.753Z
63944696,2020-02-04T07:59:56.990Z
63944939,2020-02-04T08:48:44.317Z
63960634,2020-02-04T03:57:19.990Z
63963254,2020-02-04T17:18:53.340Z
63986078,2020-02-04T16:53:33.380Z
64128426,2020-02-04T07:06:48.723Z
64132608,2020-02-04T17:36:46.263Z
64233492,2020-02-04T16:55:37.417Z
64264017,2020-02-04T11:06:12.150Z
64320687,2020-02-04T06:48:50.327Z
64455579,2020-02-04T06:01:06.743Z
64598796,2020-02-04T10:02:13.180Z
64617531,2020-02-04T13:14:02.963Z
64620372,2020-02-04T14:22:40.920Z
64620373,2020-02-04T14:08:49.563Z
64696681,2020-02-04T13:07:09.917Z
64696682,2020-02-04T13:56:29.770Z
64697432,2020-02-04T05:17:57.880Z
64697433,2020-02-04T08:05:57.330Z
64822974,2020-02-04T11:49:46.180Z
64903056,2020-02-04T07:14:58.263Z
64968861,2020-02-04T11:03:56.360Z
65000166,2020-02-04T03:55:18.303Z
65014929,2020-02-04T08:11:02.493Z
65282286,2020-02-04T08:18:32.817Z
65296698,2020-02-04T16:07:50.860Z
65322157,2020-02-04T12:28:22.020Z
65322158,2020-02-04T12:35:02.157Z
65322159,2020-02-04T12:44:15.323Z
65329206,2020-02-04T09:14:43.663Z
65371412,2020-02-04T07:57:16.560Z
65371413,2020-02-04T08:37:28.400Z
65433855,2020-02-04T10:01:21.127Z
65433856,2020-02-04T14:33:07.130Z
65443679,2020-02-04T13:08:28.870Z
65465412,2020-02-04T05:11:09.590Z
65506839,2020-02-04T06:55:29.010Z
65531089,2020-02-04T10:58:38.520Z
65553580,2020-02-04T07:25:38.840Z
65688348,2020-02-04T05:48:08.493Z
65695239,2020-02-04T08:42:16.170Z
65695464,2020-02-04T14:27:27.680Z
65699290,2020-02-04T14:29:54.020Z
65740567,2020-02-04T05:37:38.770Z
65740569,2020-02-04T06:30:40.387Z
65740570,2020-02-04T06:24:42.143Z
65751892,2020-02-04T13:29:57.973Z
65757838,2020-02-04T07:47:01.640Z
65791887,2020-02-04T03:44:25.297Z
65846929,2020-02-04T15:12:27.357Z
65850477,2020-02-04T09:04:38.650Z
65850907,2020-02-04T07:46:15.963Z
65851125,2020-02-04T11:33:42.823Z
65852207,2020-02-04T06:41:56.250Z
65852306,2020-02-04T06:14:25.253Z
65852409,2020-02-04T11:42:57.497Z
65877913,2020-02-04T12:53:36.023Z
65877914,2020-02-04T13:00:38.970Z
66005194,2020-02-04T04:17:34.703Z
66091981,2020-02-04T05:29:53.003Z
66141990,2020-02-04T09:00:25.593Z
66240792,2020-02-04T05:46:56.647Z
66300870,2020-02-04T06:10:49.980Z
66349438,2020-02-04T07:29:47.300Z
66352883,2020-02-04T09:54:14.943Z
66357710,2020-02-04T09:59:01.830Z
66388407,2020-02-04T12:32:12.910Z
66466877,2020-02-04T13:05:28.370Z
66466990,2020-02-04T12:48:26.257Z
66523586,2020-02-04T14:51:23.167Z
66539514,2020-02-04T14:21:24.843Z
66546624,2020-02-04T15:13:42.853Z
66547976,2020-02-04T12:25:56.323Z
66547978,2020-02-04T16:24:31.823Z
66547979,2020-02-04T16:35:08.367Z
66613291,2020-02-04T07:21:48.483Z
66623079,2020-02-04T14:23:11.567Z
66631980,2020-02-04T18:11:18.927Z
66635263,2020-02-04T16:30:15.413Z
66644138,2020-02-04T05:25:27.167Z
66661613,2020-02-04T07:27:45.890Z
66665104,2020-02-03T18:37:10.357Z
66668425,2020-02-04T12:31:36.427Z
66712295,2020-02-04T10:31:53.140Z
66821501,2020-02-04T18:24:01.757Z
66830410,2020-02-04T08:03:20.443Z
66830411,2020-02-04T08:46:37.620Z
66832735,2020-02-04T10:07:00.320Z
66832736,2020-02-04T05:23:52.127Z
66832737,2020-02-04T05:29:32.220Z
66902849,2020-02-04T06:50:53.693Z
67004161,2020-02-04T09:15:21.090Z
67010174,2020-02-04T10:04:03.823Z
67055927,2020-02-04T10:55:07.070Z
67106610,2020-02-04T10:54:05.203Z
67150398,2020-02-04T09:38:08.190Z
67159603,2020-02-04T15:38:40.740Z
67188727,2020-02-04T14:22:08.580Z
67258774,2020-02-04T09:48:16.500Z
67323292,2020-02-04T13:51:01.450Z
67372015,2020-02-04T13:33:47.567Z
67372149,2020-02-04T05:35:54.910Z
67372150,2020-02-04T07:50:11.953Z
67372151,2020-02-04T07:55:40.987Z
67372152,2020-02-04T08:33:32.507Z
67448119,2020-02-04T09:54:51.693Z
67453262,2020-02-04T10:20:20.180Z
67478956,2020-02-03T19:26:12.700Z
67502104,2020-02-04T06:19:34.073Z
67562277,2020-02-04T05:19:28.730Z
67566795,2020-02-04T08:13:58.487Z
67573641,2020-02-04T11:17:59.780Z
67574985,2020-02-04T09:32:59.440Z
67583329,2020-02-04T16:22:09.293Z
67614637,2020-02-04T08:29:24.813Z
67635532,2020-02-04T05:49:28.630Z
67635558,2020-02-04T09:10:39.577Z
67635559,2020-02-04T09:12:06.297Z
67639142,2020-02-04T04:55:08.990Z
67639143,2020-02-04T05:03:06.970Z
67672946,2020-02-04T04:33:04.387Z
67676136,2020-02-04T08:12:42.637Z
67715535,2020-02-04T14:36:58.717Z
67720663,2020-02-04T05:57:22.833Z
67734134,2020-02-03T18:32:09.870Z
67757130,2020-02-04T08:13:58.020Z
67760018,2020-02-04T04:20:54.043Z
67760019,2020-02-04T03:54:48.253Z
67891585,2020-02-04T09:52:37.987Z
67925199,2020-02-04T12:37:24.797Z
67936650,2020-02-04T09:46:42.237Z
67961368,2020-02-04T11:53:51.653Z
67961487,2020-02-04T16:52:43.437Z
67961488,2020-02-04T16:59:37.190Z
67961499,2020-02-04T13:53:48.303Z
67976589,2020-02-04T04:52:15.840Z
68002813,2020-02-04T13:57:21.800Z
68002814,2020-02-04T14:07:43.763Z
68004210,2020-02-04T17:00:55.103Z
68019676,2020-02-04T03:55:27.987Z
68022880,2020-02-04T08:15:34.500Z
68027280,2020-02-04T08:27:03.623Z
68027281,2020-02-04T08:29:36.933Z
68028305,2020-02-03T18:41:59.947Z
68028307,2020-02-03T18:49:05.593Z
68028308,2020-02-04T17:16:37.390Z
68028334,2020-02-03T18:46:11.660Z
68040893,2020-02-04T17:16:31.610Z
68040894,2020-02-04T17:41:00.047Z
68040895,2020-02-04T17:04:50.247Z
68047679,2020-02-04T12:17:56.913Z
68049471,2020-02-04T13:06:07.973Z
68068358,2020-02-04T10:39:42.910Z
68084125,2020-02-04T09:00:13.923Z
68100496,2020-02-04T11:40:56.257Z
68105414,2020-02-04T03:49:46.823Z
68113599,2020-02-04T17:45:24.667Z
68160810,2020-02-04T13:26:34.183Z
68167454,2020-02-04T15:21:09.837Z
68180711,2020-02-04T10:33:05.983Z
68244061,2020-02-04T09:36:51.367Z
68269582,2020-02-04T07:57:03.700Z
68303894,2020-02-04T07:39:48.097Z
68303895,2020-02-04T08:59:03.257Z
68330280,2020-02-04T09:07:48.483Z
68334277,2020-02-04T10:36:37.920Z
68355396,2020-02-04T06:50:40.963Z
68384657,2020-02-04T13:17:44.353Z
68384669,2020-02-04T05:33:43.617Z
68451372,2020-02-04T11:48:57.967Z
68454931,2020-02-04T12:41:10.537Z
68483756,2020-02-04T07:32:55.380Z
68495996,2020-02-04T06:27:06.217Z
68533874,2020-02-04T05:30:28.557Z
68607340,2020-02-04T08:07:46.717Z
68654481,2020-02-04T04:32:32.577Z
68654482,2020-02-04T06:55:57.377Z
68654485,2020-02-04T13:44:35.970Z
68658049,2020-02-04T11:42:20.393Z
68701157,2020-02-04T13:42:50.120Z
68710710,2020-02-04T12:00:40.603Z
68710982,2020-02-04T13:16:44.363Z
68722872,2020-02-04T15:41:11.620Z
68727345,2020-02-04T14:18:10.330Z
68727346,2020-02-04T15:05:53.133Z
68728982,2020-02-04T03:11:10.330Z
68728983,2020-02-04T03:26:32.627Z
68737627,2020-02-04T12:46:02.970Z
68737631,2020-02-04T08:49:20.930Z
68737632,2020-02-04T15:08:49.977Z
68758960,2020-02-04T10:23:19.497Z
68766093,2020-02-04T08:02:56.190Z
68766097,2020-02-04T07:56:32.727Z
68768042,2020-02-04T10:32:19.880Z
68768045,2020-02-04T10:47:17.690Z
68768550,2020-02-04T07:20:07.787Z
68781477,2020-02-04T06:57:57.450Z
68785868,2020-02-04T08:21:01.747Z
68792659,2020-02-04T11:41:32.307Z
68792688,2020-02-04T11:49:00.467Z
68797296,2020-02-04T06:21:47.290Z
68797297,2020-02-04T11:37:50.890Z
68797298,2020-02-04T11:49:01.710Z
68797299,2020-02-04T11:59:04.540Z
68797300,2020-02-04T12:06:27.423Z
68799688,2020-02-04T09:48:21.667Z
68802047,2020-02-04T11:36:57.573Z
68829627,2020-02-04T16:33:37.753Z
68859725,2020-02-04T11:55:36.557Z
68878892,2020-02-04T05:59:49.780Z
68878893,2020-02-04T06:15:25.063Z
68882810,2020-02-04T13:06:05.933Z
68884848,2020-02-04T11:11:00.850Z
68884849,2020-02-04T11:21:31.427Z
68884850,2020-02-04T11:17:16.330Z
68891811,2020-02-04T12:16:06.060Z
68913384,2020-02-04T08:48:28.383Z
68916389,2020-02-04T13:59:34.450Z
68923576,2020-02-04T13:26:39.337Z
68942738,2020-02-04T06:30:58.753Z
68942740,2020-02-04T16:52:34.967Z
68946452,2020-02-04T04:04:33.610Z
68946454,2020-02-04T04:09:42.787Z
68971236,2020-02-04T07:08:00.340Z
68998800,2020-02-04T09:17:10.897Z
69002596,2020-02-04T13:29:24.297Z
69015940,2020-02-04T05:06:06.580Z
69018076,2020-02-04T17:46:13.053Z
69032539,2020-02-04T06:26:28.913Z
69041932,2020-02-04T09:10:27.187Z
69041933,2020-02-04T09:12:52.040Z
69046641,2020-02-04T09:32:49.680Z
69052985,2020-02-04T14:55:59.153Z
69070865,2020-02-04T09:10:53.890Z
69086502,2020-02-04T13:53:16.467Z
69086652,2020-02-04T13:49:51.230Z
69097149,2020-02-04T07:32:42.863Z
69124226,2020-02-04T05:28:54.730Z
69124227,2020-02-04T07:04:15.040Z
69124228,2020-02-04T06:55:10.790Z
69139684,2020-02-04T06:14:56.193Z
69139696,2020-02-04T06:26:46.140Z
69139699,2020-02-04T13:04:00.770Z
69153586,2020-02-04T10:45:50.650Z
69189129,2020-02-04T04:24:20.160Z
69204071,2020-02-04T07:31:59.900Z
69206091,2020-02-04T15:07:57.177Z
69212201,2020-02-04T13:49:00.073Z
69279728,2020-02-04T15:34:12.887Z
69289256,2020-02-04T16:42:28.273Z
69311950,2020-02-04T05:03:12.760Z
69315041,2020-02-04T06:27:48.067Z
69324487,2020-02-04T06:31:10.473Z
69326773,2020-02-04T08:39:02.607Z
69328348,2020-02-04T17:14:22.977Z
69336128,2020-02-04T04:01:33.400Z
69336129,2020-02-04T04:16:23.110Z
69340443,2020-02-04T08:02:03.593Z
69342545,2020-02-04T02:42:56.727Z
69347026,2020-02-04T15:49:59.370Z
69358716,2020-02-04T11:23:02.320Z
69363688,2020-02-04T09:00:32.937Z
69364854,2020-02-04T14:33:34.690Z
69395222,2020-02-04T07:06:10.287Z
69399198,2020-02-04T08:16:47.050Z
69399199,2020-02-04T08:25:32.250Z
69407017,2020-02-04T10:00:48.700Z
69407019,2020-02-04T10:08:13.860Z
69443710,2020-02-04T11:06:37.843Z
69443725,2020-02-04T10:14:11.737Z
69473281,2020-02-04T01:54:32.510Z
69480952,2020-02-04T15:09:55.403Z
69493499,2020-02-04T14:33:39.287Z
69494191,2020-02-04T06:45:19.480Z
69494717,2020-02-04T10:07:41.107Z
69495141,2020-02-04T13:12:42.210Z
69499352,2020-02-04T07:03:28.383Z
69501916,2020-02-04T14:48:11.353Z
69542974,2020-02-04T06:32:17.490Z
69566973,2020-02-04T14:01:20.433Z
69616315,2020-02-04T08:35:02.100Z
69618207,2020-02-04T12:03:23.797Z
69636893,2020-02-04T09:04:32.423Z
69669995,2020-02-04T11:21:42.567Z
69676089,2020-02-04T04:13:41.257Z
69685874,2020-02-04T10:14:26.777Z
69704100,2020-02-04T08:44:32.797Z
69712389,2020-02-04T12:32:06.880Z
69727023,2020-02-04T08:00:08.757Z
69735367,2020-02-04T12:52:45.817Z
69735368,2020-02-04T13:24:16.333Z
69736990,2020-02-04T12:20:30.460Z
69736991,2020-02-04T11:19:41.800Z
69736998,2020-02-04T09:54:21.137Z
69743242,2020-02-04T14:41:30.483Z
69753674,2020-02-04T06:01:00.907Z
69763533,2020-02-04T12:32:08.320Z
69765117,2020-02-04T13:08:38.537Z
69780019,2020-02-04T04:22:40.580Z
69784851,2020-02-04T15:22:30.830Z
69786383,2020-02-04T15:24:26.927Z
69786385,2020-02-04T14:23:40.243Z
69787564,2020-02-04T11:51:16.983Z
69787572,2020-02-04T03:36:27.863Z
69787573,2020-02-04T03:45:54.207Z
69868973,2020-02-04T11:43:19.830Z
69868974,2020-02-04T12:05:20.230Z
69868975,2020-02-04T12:25:01.453Z
69874123,2020-02-04T10:42:16.240Z
69899449,2020-02-04T11:34:27.643Z
69900135,2020-02-04T12:09:19.143Z
69925254,2020-02-04T08:59:07.517Z
69934099,2020-02-04T06:58:28.777Z
69962027,2020-02-04T07:05:47.567Z
69962074,2020-02-04T11:19:10.750Z
69970866,2020-02-04T12:10:56.957Z
69975341,2020-02-04T11:52:03.887Z
69991502,2020-02-04T08:55:42.957Z
69991506,2020-02-04T09:03:12.687Z
69994410,2020-02-04T08:59:18.220Z
69996617,2020-02-04T10:10:18.867Z
70021851,2020-02-04T15:07:27.833Z
70027491,2020-02-04T15:28:43.693Z
70042381,2020-02-04T16:17:06.577Z
70060939,2020-02-04T09:52:37.357Z
70068276,2020-02-04T11:44:59.390Z
70069019,2020-02-04T15:48:26.493Z
70075179,2020-02-04T13:19:46.403Z
70089298,2020-02-04T09:42:13.237Z
70132614,2020-02-04T07:30:28.290Z
70137054,2020-02-04T14:32:41.217Z
70148989,2020-02-04T03:39:40.143Z
70179102,2020-02-04T15:23:38.093Z
70185719,2020-02-04T14:54:03.697Z
70232451,2020-02-04T05:54:57.007Z
70232551,2020-02-04T06:17:25.617Z
70275101,2020-02-04T16:48:22.620Z
70320234,2020-02-04T06:05:45.860Z
70323567,2020-02-04T08:36:24.970Z
70324475,2020-02-04T08:34:17.513Z
70327519,2020-02-04T03:41:20.057Z
70327861,2020-02-04T07:37:12.233Z
70328902,2020-02-04T01:52:55.850Z
70333211,2020-02-04T08:11:37.247Z
70360687,2020-02-04T16:56:03.213Z
70362233,2020-02-04T13:01:12.057Z
70362426,2020-02-04T13:46:32.020Z
70386923,2020-02-04T07:15:35.873Z
70407909,2020-02-04T03:50:47.383Z
70424550,2020-02-04T15:24:58.037Z
70437570,2020-02-04T07:39:50.003Z
70509709,2020-02-04T18:12:46.723Z
70574080,2020-02-04T07:13:18.757Z
70653155,2020-02-04T14:03:40.980Z
70668255,2020-02-04T09:44:17.400Z
70682041,2020-02-04T08:49:27.330Z
70708012,2020-02-04T06:00:08.363Z
70756430,2020-02-04T10:22:14.793Z
70802768,2020-02-04T16:37:57.393Z
70804749,2020-02-04T13:23:36.503Z
70864331,2020-02-04T03:05:39.793Z
70870432,2020-02-04T08:13:43.143Z
70874372,2020-02-04T13:22:41.217Z
70932166,2020-02-04T08:58:19.697Z
70932928,2020-02-04T11:13:30.227Z
70935494,2020-02-04T15:18:10.153Z
70939272,2020-02-04T12:33:28.760Z
70952292,2020-02-04T08:15:39.527Z
70973964,2020-02-04T12:44:57.397Z
71033420,2020-02-04T08:14:58.633Z
71033428,2020-02-04T09:31:33.863Z
71033429,2020-02-04T09:36:37.417Z
71033430,2020-02-04T09:38:54.510Z
71033431,2020-02-04T09:41:11.760Z
71033432,2020-02-04T09:46:33.813Z
71033434,2020-02-04T09:48:45.223Z
71033439,2020-02-04T09:50:53.330Z
71033454,2020-02-04T14:40:01.657Z
71037911,2020-02-04T05:00:46.207Z
71037912,2020-02-04T05:09:04.613Z
71110003,2020-02-04T13:38:57.360Z
71111133,2020-02-04T09:20:05.240Z
72061583,2020-02-04T07:46:40.893Z
72071177,2020-02-04T07:32:47.907Z
72176220,2020-02-04T13:14:38.587Z
72176661,2020-02-04T15:53:52.277Z
72184413,2020-02-04T10:08:10.980Z
72260492,2020-02-04T10:40:26.597Z
72359949,2020-02-04T08:12:34.267Z
